"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"400C100US04114","Auburn, NY Urban Cluster (2010)","31641","307","27683","428","2360","299","145","125","194","117","0","24","157","71","1102","294","155","84","947","284"
"400C100US04130","Auburn--North Auburn, CA Urban Cluster (2010)","34598","894","31371","1154","211","199","102","54","816","278","12","20","496","200","1590","418","120","70","1470","406"
"400C100US04168","Augusta, KS Urban Cluster (2010)","9310","53","8758","187","63","61","103","68","0","15","13","18","19","24","354","148","68","66","286","139"
"400C100US04195","Augusta, ME Urban Cluster (2010)","22872","808","21562","859","262","161","204","127","290","146","4","6","64","63","486","209","17","26","469","203"
"400C100US04222","Augusta-Richmond County, GA--SC Urbanized Area (2010)","405896","2489","227701","2455","151568","2223","827","261","10477","517","510","74","4018","753","10795","1175","1018","390","9777","1108"
"400C100US04249","Aumsville, OR Urban Cluster (2010)","4173","169","3778","323","0","12","115","125","25","39","0","12","0","12","255","218","0","12","255","218"
"400C100US04276","Aurora, MO Urban Cluster (2010)","8275","396","7813","401","3","15","79","42","28","62","0","15","75","76","277","129","9","14","268","129"
"400C100US04303","Aurora, NE Urban Cluster (2010)","4401","52","4316","81","28","34","0","9","0","9","0","9","57","47","0","9","0","9","0","9"
"400C100US04330","Au Sable, MI Urban Cluster (2010)","6120","362","5854","372","69","35","21","27","80","36","0","14","12","14","84","57","0","14","84","57"
"400C100US04357","Austin, MN Urban Cluster (2010)","25101","196","21712","358","1273","197","14","20","912","143","0","16","480","234","710","277","104","121","606","242"
"400C100US04384","Austin, TX Urbanized Area (2010)","1574844","4481","1205248","6388","118443","2297","6242","885","102526","1396","1103","325","86754","4694","54528","2436","8745","917","45783","2168"
"400C100US04411","Ava, MO Urban Cluster (2010)","3035","103","3025","104","10","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"400C100US04438","Avalon, CA Urban Cluster (2010)","3778","20","2641","380","15","28","10","16","0","12","1","3","738","388","373","250","0","12","373","250"
"400C100US04465","Avenal, CA Urban Cluster (2010)","13119","25","5497","765","783","248","172","59","65","35","13","15","6347","792","242","85","44","37","198","64"
"400C100US04519","Avon, NY Urban Cluster (2010)","4680","290","4494","331","17","25","0","11","20","31","0","11","17","27","132","126","0","11","132","126"
"400C100US04549","Avondale--Goodyear, AZ Urbanized Area (2010)","219243","2265","163455","3339","19653","1670","3682","725","8817","1074","453","169","14201","1777","8982","951","1191","371","7791","896"
"400C100US04573","Avra Valley, AZ Urban Cluster (2010)","3243","574","2349","537","68","65","0","12","35","41","0","12","564","366","227","249","0","12","227","249"
"400C100US04587","Aztec, NM Urban Cluster (2010)","8810","546","7229","638","26","41","653","331","13","13","0","17","630","268","259","105","72","62","187","95"
"400C100US04600","Bad Axe, MI Urban Cluster (2010)","3325","88","3198","109","45","25","5","14","59","44","0","10","0","10","18","20","0","10","18","20"
"400C100US04627","Bainbridge, GA Urban Cluster (2010)","11453","493","4204","450","7128","522","0","20","0","20","0","20","111","83","10","21","0","20","10","21"
"400C100US04654","Baker City, OR Urban Cluster (2010)","9387","168","8593","194","98","48","117","60","94","50","39","43","207","143","239","94","8","13","231","93"
"400C100US04681","Bakersfield, CA Urbanized Area (2010)","555414","3069","403397","5899","32002","1102","6896","1419","29343","1245","1139","489","64054","4448","18583","1404","5464","1060","13119","1015"
"400C100US04708","Bald Knob, AR Urban Cluster (2010)","2419","219","2157","240","91","63","0","11","0","11","0","11","15","17","156","154","27","33","129","150"
"400C100US04762","Baldwin, WI Urban Cluster (2010)","5965","195","5836","212","5","6","0","12","19","23","0","12","0","12","105","67","6","9","99","67"
"400C100US04789","Baldwin City, KS Urban Cluster (2010)","4490","140","4089","236","97","70","66","44","19","21","5","10","0","10","214","188","5","10","209","188"
"400C100US04816","Ballinger, TX Urban Cluster (2010)","3507","172","3063","196","74","61","6","10","0","13","0","13","250","127","114","66","38","35","76","72"
"400C100US04843","Baltimore, MD Urbanized Area (2010)","2275937","2644","1226432","3678","794707","3016","5800","735","139413","1349","1125","165","39032","2650","69428","2966","6734","961","62694","2535"
"400C100US04870","Baltimore, OH Urban Cluster (2010)","3601","202","3528","202","0","11","6","10","0","11","0","11","12","19","55","39","0","11","55","39"
"400C100US04897","Bamberg, SC Urban Cluster (2010)","3046","297","1318","357","1718","438","8","15","0","12","0","12","0","12","2","7","0","12","2","7"
"400C100US04924","Bandon, OR Urban Cluster (2010)","2903","243","2746","254","32","42","97","106","7","14","0","12","0","12","21","29","0","12","21","29"
"400C100US04951","Bangor, ME Urbanized Area (2010)","60248","910","55151","902","806","153","1218","221","1339","176","13","14","88","90","1633","215","62","51","1571","214"
"400C100US05005","Baraboo, WI Urban Cluster (2010)","13939","303","12895","358","175","90","87","53","176","111","0","14","155","98","451","181","220","134","231","102"
"400C100US05032","Barbourville, KY Urban Cluster (2010)","6481","749","5847","713","329","147","30","47","51","76","0","16","3","5","221","114","0","16","221","114"
"400C100US05059","Bardstown, KY Urban Cluster (2010)","19947","764","16929","781","2065","177","6","13","0","18","0","18","358","304","589","216","53","92","536","199"
"400C100US05086","Bar Harbor, ME Urban Cluster (2010)","2290","404","2039","389","116","130","0","10","93","83","0","10","0","10","42","26","17","22","25","26"
"400C100US05113","Barnesville, GA Urban Cluster (2010)","6970","222","2627","355","3973","394","16","18","15","21","0","18","12","21","327","267","0","18","327","267"
"400C100US05140","Barnesville, OH Urban Cluster (2010)","3874","486","3788","485","57","75","0","11","0","11","0","11","25","54","4","9","4","9","0","11"
"400C100US05167","Barnstable Town, MA Urbanized Area (2010)","247419","1665","227159","1968","6394","451","995","239","3136","379","177","93","3886","839","5672","929","1251","462","4421","780"
"400C100US05194","Barnwell, SC Urban Cluster (2010)","3709","333","1972","357","1635","349","44","64","0","12","0","12","8","15","50","75","0","12","50","75"
"400C100US05221","Barre--Montpelier, VT Urban Cluster (2010)","20945","529","20067","540","339","72","12","16","124","61","0","17","0","17","403","86","0","17","403","86"
"400C100US05248","Barron, WI Urban Cluster (2010)","3274","78","2854","125","415","131","0","9","0","9","0","9","0","9","5","9","0","9","5","9"
"400C100US05275","Barrow, AK Urban Cluster (2010)","3907","198","456","371","6","10","2426","368","473","78","155","58","68","65","323","194","0","9","323","194"
"400C100US05302","Barstow, CA Urban Cluster (2010)","31034","1388","21141","1527","4156","738","645","259","953","297","252","234","1634","469","2253","663","285","170","1968","653"
"400C100US05329","Bartlesville, OK Urban Cluster (2010)","39293","265","31247","452","1238","103","3156","375","940","106","10","17","377","151","2325","318","145","115","2180","298"
"400C100US05356","Bartlett, TX Urban Cluster (2010)","1396","306","1085","265","181","102","0","13","0","13","0","13","58","36","72","66","21","27","51","59"
"400C100US05410","Basalt--El Jebel, CO Urban Cluster (2010)","9512","701","7982","844","118","121","20","30","0","17","21","29","1150","525","221","208","84","128","137","144"
"400C100US05423","Basehor, KS Urban Cluster (2010)","4439","326","4256","380","52","78","0","10","87","85","0","10","0","10","44","64","0","10","44","64"
"400C100US05437","Bastrop, LA Urban Cluster (2010)","13297","544","2947","406","10154","397","23","27","49","36","0","19","2","6","122","86","0","19","122","86"
"400C100US05464","Bastrop, TX Urban Cluster (2010)","14207","1129","11834","1094","1303","438","135","83","80","65","0","21","537","170","318","199","122","149","196","122"
"400C100US05491","Batavia, NY Urban Cluster (2010)","16723","367","14664","492","1024","263","89","70","191","99","0","18","323","170","432","145","27","37","405","138"
"400C100US05518","Batesburg-Leesville, SC Urban Cluster (2010)","5117","450","2750","352","2233","496","13","19","0","17","0","17","37","50","84","114","84","114","0","17"
"400C100US05545","Batesville, AR Urban Cluster (2010)","11533","578","9729","656","546","121","69","93","167","110","0","18","644","303","378","187","114","88","264","156"
"400C100US05572","Batesville, IN Urban Cluster (2010)","7576","452","7268","467","50","47","6","10","214","167","0","16","0","16","38","37","0","16","38","37"
"400C100US05599","Batesville, MS Urban Cluster (2010)","7133","394","3297","461","3773","502","0","18","4","8","0","18","13","26","46","59","0","18","46","59"
"400C100US05653","Bath, NY Urban Cluster (2010)","6789","296","6310","314","272","134","24","27","73","69","0","16","13","15","97","73","0","16","97","73"
"400C100US05680","Baton Rouge, LA Urbanized Area (2010)","609128","3235","341090","3289","232166","2092","1316","342","15843","516","123","100","7581","1354","11009","1375","454","238","10555","1316"
"400C100US05707","Battle Creek, MI Urbanized Area (2010)","76751","821","58264","867","11254","454","572","170","2418","271","49","52","343","156","3851","567","358","207","3493","536"
"400C100US05734","Battlement Mesa, CO Urban Cluster (2010)","5539","519","4928","485","27","40","148","139","79","70","0","17","173","158","184","97","14","24","170","94"
"400C100US05761","Battle Mountain, NV Urban Cluster (2010)","3062","459","2628","429","0","12","235","211","0","12","29","46","119","140","51","48","13","23","38","43"
"400C100US05788","Baxley, GA Urban Cluster (2010)","5450","399","3102","397","1811","309","0","18","103","151","0","18","346","351","88","83","0","18","88","83"
"400C100US05815","Baxter Springs, KS Urban Cluster (2010)","5043","266","4464","334","0","15","223","86","13","22","95","72","31","41","217","114","0","15","217","114"
"400C100US05842","Bayard, NM Urban Cluster (2010)","4276","491","3960","478","134","110","88","70","0","12","0","12","84","55","10","17","0","12","10","17"
"400C100US05869","Bay City, MI Urbanized Area (2010)","69105","618","64314","660","1611","228","231","149","422","116","0","23","394","146","2133","365","114","80","2019","354"
"400C100US05896","Bay City, TX Urban Cluster (2010)","18404","482","12734","908","2711","336","111","141","84","59","21","33","2181","699","562","361","60","50","502","355"
"400C100US05904","Bayfield, CO Urban Cluster (2010)","2659","141","2310","264","0","12","235","202","22","26","0","12","0","12","92","59","38","40","54","42"
"400C100US05923","Bay Minette, AL Urban Cluster (2010)","8227","403","4556","574","3378","549","32","41","36","40","0","16","132","189","93","87","0","16","93","87"
"400C100US05958","Bealeton, VA Urban Cluster (2010)","7241","626","5824","595","555","214","34","42","38","26","0","17","292","237","498","273","153","210","345","173"
"400C100US05977","Beardstown, IL Urban Cluster (2010)","6277","117","5284","206","545","77","5","9","6","10","43","54","301","159","93","44","41","32","52","32"
"400C100US06004","Beatrice, NE Urban Cluster (2010)","12025","207","11498","237","129","41","81","52","129","14","42","43","97","68","49","39","0","15","49","39"
"400C100US06031","Beaufort--Port Royal, SC Urban Cluster (2010)","54274","1495","35223","1440","15130","1074","156","137","909","287","59","62","941","371","1856","583","37","49","1819","578"
"400C100US06058","Beaumont, TX Urbanized Area (2010)","148472","1413","85299","1974","54643","1244","485","207","3830","488","30","37","2101","620","2084","554","400","225","1684","520"
"400C100US06076","Beaver, UT Urban Cluster (2010)","2721","147","2710","150","0","11","0","11","0","11","0","11","11","19","0","11","0","11","0","11"
"400C100US06085","Beaver Dam, KY Urban Cluster (2010)","6411","192","5921","437","430","367","0","16","0","16","0","16","31","49","29","28","0","16","29","28"
"400C100US06112","Beaver Dam, WI Urban Cluster (2010)","18105","222","17022","380","180","135","229","153","99","67","0","14","193","174","382","171","51","49","331","165"
"400C100US06128","Becker, MN Urban Cluster (2010)","3921","247","3671","289","34","51","120","118","33","50","0","9","0","9","63","71","0","9","63","71"
"400C100US06139","Beckley, WV Urbanized Area (2010)","61427","1378","51955","1359","6745","392","284","138","764","137","49","59","590","311","1040","316","45","32","995","312"
"400C100US06166","Bedford, IN Urban Cluster (2010)","14381","406","13693","446","84","51","63","71","81","66","21","37","132","148","307","136","20","22","287","136"
"400C100US06186","Bedford, NY Urban Cluster (2010)","2544","412","2411","411","10","13","0","11","82","72","0","11","9","13","32","46","20","27","12","19"
"400C100US06193","Bedford, PA Urban Cluster (2010)","4447","375","4269","379","55","38","21","24","43","59","0","10","51","60","8","12","0","10","8","12"
"400C100US06220","Bedford, VA Urban Cluster (2010)","6878","590","5117","400","1653","593","0","17","13","22","4","8","0","17","91","85","0","17","91","85"
"400C100US06247","Beebe, AR Urban Cluster (2010)","6701","598","6130","589","483","188","0","16","0","16","0","16","0","16","88","114","0","16","88","114"
"400C100US06261","Beecher, IL Urban Cluster (2010)","4119","494","3841","398","22","24","24","47","0","11","0","11","215","206","17","24","0","11","17","24"
"400C100US06274","Beeville, TX Urban Cluster (2010)","17606","427","15096","516","1442","170","112","48","90","92","3","6","511","215","352","183","230","152","122","98"
"400C100US06301","Belding, MI Urban Cluster (2010)","5771","48","5502","126","21","35","25","19","6","10","0","14","20","29","197","82","47","70","150","72"
"400C100US06335","Belfair, WA Urban Cluster (2010)","3303","788","2989","762","36","56","19","30","11","19","0","12","160","231","88","127","0","12","88","127"
"400C100US06355","Belfast, ME Urban Cluster (2010)","3381","423","3316","428","27","32","0","10","0","10","0","10","10","12","28","30","0","10","28","30"
"400C100US06382","Belgrade, MT Urban Cluster (2010)","14292","649","13567","642","25","36","247","190","0","16","0","16","323","320","130","77","0","16","130","77"
"400C100US06436","Bellefontaine, OH Urban Cluster (2010)","13363","413","12177","410","589","108","0","18","74","66","0","18","30","46","493","123","0","18","493","123"
"400C100US06463","Bellefonte, PA Urban Cluster (2010)","13436","555","13061","577","220","147","24","36","47","40","0","16","19","19","65","46","27","28","38","32"
"400C100US06490","Belle Fourche, SD Urban Cluster (2010)","5268","226","4978","240","48","34","110","86","0","13","0","13","23","34","109","97","28","43","81","83"
"400C100US06517","Belle Glade, FL Urban Cluster (2010)","25942","388","9836","985","15106","960","10","20","78","73","0","25","419","224","493","254","44","53","449","246"
"400C100US06571","Belle Plaine, MN Urban Cluster (2010)","6622","252","6300","313","73","88","61","81","94","127","0","12","68","85","26","35","0","12","26","35"
"400C100US06598","Bellevue, IA Urban Cluster (2010)","2532","291","2517","290","0","9","0","9","7","9","0","9","0","9","8","13","0","9","8","13"
"400C100US06625","Bellevue, OH Urban Cluster (2010)","8251","120","8150","132","30","31","10","16","16","25","0","16","0","16","45","46","0","16","45","46"
"400C100US06652","Bellingham, WA Urbanized Area (2010)","119604","1704","100194","1683","1562","241","1964","389","6288","477","360","103","3505","767","5731","676","562","214","5169","670"
"400C100US06679","Bellows Falls, VT--NH Urban Cluster (2010)","5230","315","4988","338","67","56","5","9","0","16","18","19","0","16","152","80","8","14","144","75"
"400C100US06692","Bells, TN Urban Cluster (2010)","4894","477","3320","382","1113","211","15","19","5","9","0","12","322","205","119","80","0","12","119","80"
"400C100US06706","Bellville, TX Urban Cluster (2010)","4018","185","3377","316","439","224","11","19","0","13","0","13","188","246","3","7","0","13","3","7"
"400C100US06733","Beloit, KS Urban Cluster (2010)","3410","292","3350","292","6","11","9","15","22","31","0","10","1","2","22","19","0","10","22","19"
"400C100US06760","Beloit, WI--IL Urbanized Area (2010)","63581","694","51571","969","5644","444","122","68","838","198","22","34","2599","630","2785","484","166","115","2619","468"
"400C100US06770","Belterra, TX Urban Cluster (2010)","5008","591","4368","573","138","142","0","19","206","81","0","19","99","107","197","146","11","17","186","149"
"400C100US06779","Belton, SC Urban Cluster (2010)","5486","343","4344","357","840","251","0","17","6","11","25","49","35","43","236","174","68","108","168","121"
"400C100US06787","Belvidere, NJ--PA Urban Cluster (2010)","3946","240","3694","234","70","30","33","37","91","56","0","11","21","23","37","32","0","11","37","32"
"400C100US06814","Belzoni, MS Urban Cluster (2010)","5170","324","646","130","4365","277","0","18","0","18","0","18","86","81","73","101","0","18","73","101"
"400C100US06841","Bemidji, MN Urban Cluster (2010)","15285","440","12360","494","165","68","1851","470","169","78","0","14","0","14","740","275","0","14","740","275"
"400C100US06868","Bend, OR Urbanized Area (2010)","94764","748","88350","1105","601","213","312","141","1653","331","64","43","1026","383","2758","570","405","238","2353","497"
"400C100US06895","Bennettsville, SC Urban Cluster (2010)","12139","518","3540","403","7844","424","76","70","55","41","0","19","266","96","358","172","55","65","303","150"
"400C100US06922","Bennington, VT Urban Cluster (2010)","12051","413","11352","394","169","81","19","18","91","78","12","20","30","37","378","132","0","15","378","132"
"400C100US06949","Benson, AZ Urban Cluster (2010)","3780","290","3509","292","44","47","55","60","8","13","0","12","110","104","54","56","33","46","21","29"
"400C100US06976","Benson, MN Urban Cluster (2010)","3118","30","2886","62","188","72","1","3","24","30","0","9","19","28","0","9","0","9","0","9"
"400C100US07003","Benson, NC Urban Cluster (2010)","3209","156","2138","602","241","186","79","130","60","75","0","12","684","619","7","14","0","12","7","14"
