"topic","term","beta"
1,"begin",0.000133888033168455
2,"begin",0.000207219876151717
3,"begin",0.000202294302974825
4,"begin",9.4407584189049e-05
1,"behalf",0.000143256320985988
2,"behalf",5.04485760948159e-05
3,"behalf",0.000203185254298254
4,"behalf",0.000170623885491386
1,"beij",5.03500827192762e-05
2,"beij",0.00148051695653912
3,"beij",0.000308875387016132
4,"beij",0.000483275256620473
1,"belief",1.66331147499704e-05
2,"belief",0.000236993381310585
3,"belief",0.000192774914172858
4,"belief",0.000206319477763787
1,"believ",0.000695884298970574
2,"believ",0.00103724102518268
3,"believ",0.000104890478437392
4,"believ",0.000297368771690994
1,"belong",0.000132034648518689
2,"belong",0.000188342246678314
3,"belong",0.000152041505344012
4,"belong",0.000160774776751686
1,"benazir",0.000142789016155574
2,"benazir",0.000180565780894009
3,"benazir",0.000268574330237641
4,"benazir",2.88511380547823e-05
1,"benefit",0.000232227618523677
2,"benefit",0.000157677832421596
3,"benefit",9.40260100072952e-05
4,"benefit",0.00013920851204036
1,"bent",0.000188021892666229
2,"bent",0.000119318383950431
3,"bent",0.000104636546712813
4,"bent",0.000193515735724649
1,"berkeley",4.16812535320688e-05
2,"berkeley",0.000216609319501021
3,"berkeley",0.000211349826134065
4,"berkeley",0.0001723624310405
1,"berni",0.000180165095044641
2,"berni",0.000134357507679695
3,"berni",0.000211706312533936
4,"berni",7.79172862266353e-05
1,"berniebruh",0.000139597162160252
2,"berniebruh",0.000154699080416881
3,"berniebruh",0.000219748924605422
4,"berniebruh",9.88921055009529e-05
1,"berset",6.66076991255523e-05
2,"berset",0.000145677906058244
3,"berset",0.00026136579319223
4,"berset",0.000132624338346553
1,"bezo",0.000172816162432672
2,"bezo",0.000159448256810605
3,"bezo",0.000103011029821807
4,"bezo",0.000188411706493459
1,"bfdpeoplefirst",4.20394176099004e-05
2,"bfdpeoplefirst",0.000176938143977745
3,"bfdpeoplefirst",0.000198966878299064
4,"bfdpeoplefirst",0.000207242700088238
1,"bfs2020",0.000163729938237817
2,"bfs2020",0.000140681845914056
3,"bfs2020",0.000169240868928063
4,"bfs2020",0.000136671179006748
1,"bi",0.000186885772639256
2,"bi",0.000192338881584676
3,"bi",7.40538081214888e-05
4,"bi",0.000187224480025238
1,"bibl",0.000388528963855138
2,"bibl",0.000135086240745583
3,"bibl",0.000420340688488096
4,"bibl",0.000204560020849871
1,"bid",5.96015583503395e-05
2,"bid",9.36641732195233e-05
3,"bid",0.000108325657366604
4,"bid",0.000333085681138426
1,"biden",0.000107858505247012
2,"biden",0.000500385465409752
3,"biden",0.00013330261621045
4,"biden",3.2895459078173e-05
1,"big",0.000471516919686427
2,"big",0.000150914631007753
3,"big",0.000382396806192632
4,"big",0.000153042809041898
1,"bigger",0.000153665910197477
2,"bigger",0.000102286933833364
3,"bigger",0.000497219703217392
4,"bigger",0.000376553530888835
1,"biggest",0.000346146132351326
2,"biggest",8.42554131653484e-05
3,"biggest",0.000276218087160911
4,"biggest",0.000430410001985713
1,"bigot",0.000165335902886126
2,"bigot",7.13539170486991e-05
3,"bigot",0.000169760301683459
4,"bigot",0.000172796436581491
1,"bill",0.000264511065332144
2,"bill",0.000168000798001858
3,"bill",1.99290668982584e-05
4,"bill",0.000180710589249898
1,"billion",0.000275708644997963
2,"billion",0.000193940358762455
3,"billion",4.41379517740817e-05
4,"billion",0.00069048037464385
1,"billymiya",0.000175598462143593
2,"billymiya",0.000128137573178519
3,"billymiya",0.000162557675278698
4,"billymiya",0.000138836599203395
1,"billynatricki",0.000453033753172589
2,"billynatricki",6.08527646348374e-05
3,"billynatricki",8.08893507052902e-06
4,"billynatricki",6.27359027977273e-05
1,"biosecur",0.000181390707903386
2,"biosecur",0.000203515050036487
3,"biosecur",0.000215800514630552
4,"biosecur",3.40695789409507e-05
1,"biotech",0.000241178361774882
2,"biotech",0.000354706196708983
3,"biotech",8.62695670568123e-05
4,"biotech",2.96843531927619e-05
1,"bioweapon",0.000633738675957937
2,"bioweapon",0.000562568820666921
3,"bioweapon",1.09232291989469e-05
4,"bioweapon",0.000161894004173876
1,"biphas",0.000109400662242638
2,"biphas",0.000383689146517241
3,"biphas",0.000102938059885103
4,"biphas",0.000128485236563402
1,"bit",0.000217519765322868
2,"bit",0.000330206669342929
3,"bit",0.000317024882134638
4,"bit",0.000380194584828037
1,"bitcoin",0.00056610044858022
2,"bitcoin",0.000670182251747478
3,"bitcoin",0.000252810453202799
4,"bitcoin",0.000471740979039896
1,"bknt",8.37452224060249e-05
2,"bknt",0.000197007092029794
3,"bknt",0.000122630532789789
4,"bknt",0.000236278161859598
1,"black",0.000202319973741399
2,"black",0.000160403135824519
3,"black",0.00012909827102846
4,"black",0.000130093868260743
1,"bladesofbmor",0.000102851322483135
2,"bladesofbmor",0.000373491727590042
3,"bladesofbmor",8.15145451485882e-05
4,"bladesofbmor",0.000163767785671874
1,"blame",0.0007995392731844
2,"blame",0.000337093343577816
3,"blame",0.000357852422399788
4,"blame",0.000307583878433458
1,"blind",0.000224359437910832
2,"blind",0.000361642042580891
3,"blind",8.61655172574344e-05
4,"blind",4.29072059481303e-05
1,"blm",8.02678439713533e-05
2,"blm",5.26407164258348e-05
3,"blm",0.000143277078698507
4,"blm",0.000297324794012398
1,"blockchain",9.95544350243866e-05
2,"blockchain",0.000853343928624079
3,"blockchain",0.0002285630360704
4,"blockchain",0.000305191089971279
1,"blood",4.33593552335505e-05
2,"blood",9.60900627445381e-05
3,"blood",0.000177947662089011
4,"blood",0.00027319572941875
1,"bloodi",0.00016035018846833
2,"bloodi",0.000190653154362535
3,"bloodi",0.000193362228086933
4,"bloodi",8.65139468308214e-05
1,"blotus",0.00026713800931488
2,"blotus",1.09659175392023e-05
3,"blotus",0.000262886817619292
4,"blotus",3.4057332943716e-06
1,"blow",0.000471163965144964
2,"blow",0.000253097772518763
3,"blow",0.000961604502688822
4,"blow",3.51608048881949e-05
1,"bnodesk",0.000255139514568463
2,"bnodesk",7.81386785214087e-05
3,"bnodesk",0.000150297529118941
4,"bnodesk",9.9524549110858e-05
1,"bnonew",0.000199818913257802
2,"bnonew",3.62303621823782e-05
3,"bnonew",0.00020179566400964
4,"bnonew",0.000122995135629071
1,"board",0.000269816122584679
2,"board",0.000137501529484285
3,"board",0.000101041820027863
4,"board",0.000104941272698243
1,"bobbibaybe",8.04097953260193e-05
2,"bobbibaybe",1.44644135247247e-06
3,"bobbibaybe",0.000136484035647558
4,"bobbibaybe",0.000332774495559306
1,"bobbykerr",0.000168947133049874
2,"bobbykerr",0.000198429708916767
3,"bobbykerr",0.000136737999806444
4,"bobbykerr",0.000134483582717235
1,"bond",0.000184303178800373
2,"bond",0.00014695461867483
3,"bond",0.000122526989130225
4,"bond",0.000162743842022696
1,"bone",0.000210597857596732
2,"bone",7.65600442638566e-05
3,"bone",0.000206096385008088
4,"bone",8.52282077925241e-05
1,"book",0.00015086664359742
2,"book",1.90537107520391e-05
3,"book",0.000169235090856309
4,"book",0.000216831916287369
1,"boost",0.000234752640200249
2,"boost",0.000187712458910327
3,"boost",0.000124049279083016
4,"boost",8.7767237059707e-05
1,"border",0.00270044582348172
2,"border",0.00273804493278773
3,"border",0.00151860719276792
4,"border",0.00199298874976037
1,"boredelonmusk",0.000107454639084595
2,"boredelonmusk",3.46699201095829e-05
3,"boredelonmusk",9.16346483353775e-05
4,"boredelonmusk",0.000335432161036567
1,"borisjohnson",3.86878248293036e-05
2,"borisjohnson",0.000304414440356797
3,"borisjohnson",4.1104537223373e-05
4,"borisjohnson",0.000310047406023749
1,"born",0.000197445175732535
2,"born",3.83930107254598e-05
3,"born",3.95977223452858e-05
4,"born",0.000298712435464605
1,"boss",0.000550825217685874
2,"boss",1.73291790016588e-06
3,"boss",4.89181819610819e-06
4,"boss",3.26550878541954e-07
1,"bottom",3.71330276384628e-05
2,"bottom",0.000156964496059058
3,"bottom",0.000210475037540689
4,"bottom",0.000210837672473228
1,"bought",0.000214956163815434
2,"bought",0.000158283729876975
3,"bought",8.35817372210217e-05
4,"bought",0.000167510185065655
1,"box",0.000324070520676175
2,"box",0.00040290540605774
3,"box",0.000509457089020838
4,"box",2.56427564451738e-05
1,"boy",0.000188160666392112
2,"boy",0.000142111254945875
3,"boy",0.000138460702950824
4,"boy",0.000144389511078904
1,"bozo",0.000105374803555789
2,"bozo",0.000111501705660133
3,"bozo",0.000194864860958906
4,"bozo",0.000184006571287493
1,"brace",0.000118667669001573
2,"brace",3.20988076632286e-05
3,"brace",0.000311234222743933
4,"brace",0.000650702365516838
1,"brackout",0.000393214284172023
2,"brackout",0.000109922749285907
3,"brackout",1.61655566143013e-05
4,"brackout",8.71957054486574e-05
1,"bradford",9.40583131311301e-05
2,"bradford",2.0029603599049e-05
3,"bradford",0.000184310444084711
4,"bradford",0.000257298729366275
1,"bradfordzon",0.000246159484649712
2,"bradfordzon",0.000260587321729327
3,"bradfordzon",9.4427315911669e-05
4,"bradfordzon",6.78873395421298e-05
1,"brazil",0.000243209158725257
2,"brazil",0.000398513630458545
3,"brazil",0.000467186092715064
4,"brazil",0.000155008455441568
1,"break",0.00123490353616953
2,"break",0.00440443648324016
3,"break",0.00169497742444445
4,"break",0.00179748487785188
1,"breaker",0.000154478246001993
2,"breaker",0.000175370168037059
3,"breaker",0.000117995829883708
4,"breaker",0.000181964939985381
1,"breakfast",0.000170662927090678
2,"breakfast",0.000108521484276385
3,"breakfast",0.000201376556098646
4,"breakfast",0.000112877741819509
1,"breakfastnt",7.45551111015676e-05
2,"breakfastnt",0.000571373233888738
3,"breakfastnt",0.000100552981758565
4,"breakfastnt",6.24629156542204e-05
1,"breakin",0.000170617058341174
2,"breakin",0.000157087998350662
3,"breakin",0.000165116542302111
4,"breakin",0.000125107024748882
1,"breaking911",0.000213301976878024
2,"breaking911",6.26161291216603e-05
3,"breaking911",7.5239106585214e-05
4,"breaking911",0.000231006967948578
1,"brealli",0.00023851941482473
2,"brealli",0.000369112293985613
3,"brealli",1.11091514361418e-05
4,"brealli",0.0001052745827087
1,"breath",0.000115636801723529
2,"breath",0.000371039983858768
3,"breath",4.1274190513265e-05
4,"breath",0.00019554028663198
1,"brew",0.000292247133558057
2,"brew",4.77796170958734e-05
3,"brew",0.000111605759680398
4,"brew",0.000120547657039595
1,"brexitjohnson",9.13064500827777e-05
2,"brexitjohnson",1.20692557807949e-05
3,"brexitjohnson",0.000274705091568386
4,"brexitjohnson",0.000167206391072694
1,"brexitshambl",0.00026001263494164
2,"brexitshambl",8.99791783603471e-06
3,"brexitshambl",0.000130601995563139
4,"brexitshambl",0.000154005979283846
1,"briantylercohen",0.000205070938280195
2,"briantylercohen",7.3329804404671e-05
3,"briantylercohen",0.000115975006195973
4,"briantylercohen",0.000189548783047294
1,"bribe",0.000184751956450182
2,"bribe",0.000159109705669377
3,"bribe",5.93561045486793e-05
4,"bribe",0.00022354665560341
1,"brief",0.000320699237820884
2,"brief",0.000507952906631641
3,"brief",0.000715583764356883
4,"brief",0.000310644582861721
1,"brightest",0.000429808860927312
2,"brightest",0.000111912055063482
3,"brightest",4.01259732537414e-05
4,"brightest",2.34517997842538e-05
1,"brimbangin",0.000145979381316923
2,"brimbangin",0.000200689606010879
3,"brimbangin",9.50753336420431e-05
4,"brimbangin",0.000201199910397859
1,"bring",0.00108205194042318
2,"bring",0.00170563261756465
3,"bring",0.000197687616276175
4,"bring",0.00224638503517492
1,"bringbackourstudentsfromwuhan",4.18797348964112e-05
2,"bringbackourstudentsfromwuhan",0.000284480379152238
3,"bringbackourstudentsfromwuhan",5.24891807091494e-05
4,"bringbackourstudentsfromwuhan",0.000305595471371803
1,"brink",0.000180175670269048
2,"brink",9.11511208937946e-05
3,"brink",7.34631730388639e-05
4,"brink",0.000250523208904119
1,"british",2.2208915754747e-05
2,"british",0.000632629571733958
3,"british",0.000476951230799833
4,"british",0.000237785913177373
1,"bro",0.000261773275516239
2,"bro",0.000187729615326761
3,"bro",8.04271739413033e-05
4,"bro",0.000107474426417041
1,"bronchiti",0.000113498383083645
2,"bronchiti",0.000123113268274016
3,"bronchiti",0.000153457056354758
4,"bronchiti",0.000213961824358348
1,"brown",0.000182020302393244
2,"brown",0.000386923254020869
3,"brown",6.57129992283824e-05
4,"brown",9.35972850745981e-05
1,"brutal",6.47356187697398e-05
2,"brutal",3.79123551722465e-05
3,"brutal",0.000226941352576381
4,"brutal",0.000231087803018143
1,"btmorg",0.000208970659286144
2,"btmorg",0.000180876699345643
3,"btmorg",0.000109172060667917
4,"btmorg",0.000133523174917773
1,"buck",0.000271317969383631
2,"buck",2.79610333292678e-06
3,"buck",0.000127636877937494
4,"buck",0.000149234130941632
1,"bull",0.000270631004669206
2,"bull",0.000190816832501444
3,"bull",0.000141583222870818
4,"bull",3.10434934199629e-05
1,"bullish",0.000223220444490092
2,"bullish",7.29846895357677e-06
3,"bullish",0.000112994148375957
4,"bullish",0.000210953610814577
1,"bun",9.08596544165015e-05
2,"bun",0.000178333898168318
3,"bun",0.00016658630797148
4,"bun",0.000192132506453574
1,"bunch",0.00019169772682851
2,"bunch",4.47182310398817e-05
3,"bunch",0.000251530627863782
4,"bunch",7.29732259519628e-05
1,"bus",0.000368006228737981
2,"bus",0.000221098627679255
3,"bus",0.000576668506430905
4,"bus",9.50940932166429e-06
1,"bushfir",0.000370580652686768
2,"bushfir",0.000176730236623433
3,"bushfir",3.93459867961015e-05
4,"bushfir",4.81449897202223e-05
1,"busi",0.000794303056901614
2,"busi",0.000608228604183063
3,"busi",0.00090334004800485
4,"busi",0.00350613481413376
1,"butt",3.71071805558245e-05
2,"butt",0.000220716107761904
3,"butt",7.9128830124991e-05
4,"butt",0.000316967744271006
1,"buy",0.000556068738179834
2,"buy",0.00143126464002748
3,"buy",7.02022948482335e-05
4,"buy",0.000257849365973383
1,"ca",0.000180248490738372
2,"ca",0.000204138172428662
3,"ca",0.000172043419136238
4,"ca",8.19574781929612e-05
1,"cabinet",0.000157034995952532
2,"cabinet",0.000273077243792566
3,"cabinet",0.000208344675861496
4,"cabinet",2.81955709075718e-05
1,"cafe",0.000192806264614509
2,"cafe",1.15024014669285e-05
3,"cafe",0.000149266724274013
4,"cafe",0.000200240818192599
1,"california",0.00167606786505006
2,"california",0.000496360577623864
3,"california",0.000749491609725483
4,"california",0.000599502253694396
1,"call",0.00284577918320511
2,"call",0.00048128061226189
3,"call",0.000416736735976474
4,"call",0.000348973220279156
1,"callous",7.08605120919248e-05
2,"callous",0.000219132651826515
3,"callous",0.000258770832228716
4,"callous",9.05504118491995e-05
1,"calm",0.000561566401107035
2,"calm",0.000776785496483825
3,"calm",0.000473043396785294
4,"calm",0.000180447702984954
1,"cambodia",0.000133143897897733
2,"cambodia",0.000283376169208713
3,"cambodia",0.000192698020448245
4,"cambodia",6.34081116665897e-05
1,"camera",0.000374688435172866
2,"camera",0.000199468632478866
3,"camera",5.38875231039329e-06
4,"camera",0.000629410621546918
1,"can",0.000229208369640852
2,"can",0.000212219479088564
3,"can",7.84133878516218e-05
4,"can",0.000128915887756939
1,"canada",0.00016224878098469
2,"canada",0.000110647179141715
3,"canada",8.36288394661233e-05
4,"canada",0.000246873027828999
1,"cancel",0.000536055057422192
2,"cancel",0.000150752633542833
3,"cancel",0.00191261782167445
4,"cancel",0.00181021330996996
1,"cancer",0.000483928151351651
2,"cancer",0.000348033844663796
3,"cancer",4.39836286100673e-05
4,"cancer",0.000395760787001129
1,"cannib",0.00014698558981593
2,"cannib",0.00137227300507827
3,"cannib",0.000128639071206064
4,"cannib",7.82309906860563e-05
1,"capabl",0.00020568987605504
2,"capabl",0.000272263442071232
3,"capabl",0.000501982142864242
4,"capabl",0.000225114428275433
1,"capac",0.000352413844141106
2,"capac",8.12720217217235e-05
3,"capac",0.000407379247630055
4,"capac",0.000284618285597458
1,"capit",7.39234036932128e-05
2,"capit",0.000435258620407619
3,"capit",8.23349942670482e-05
4,"capit",0.000157901286123608
1,"card",0.000234506214352855
2,"card",0.000239045013820649
3,"card",0.000415264703253169
4,"card",0.000307744011660028
1,"care",0.00142639135062588
2,"care",0.00180817246123974
3,"care",0.00163701168227392
4,"care",0.00197846963004746
1,"carma",0.000348970056746887
2,"carma",0.000172544451851186
3,"carma",0.00025061487644701
4,"carma",0.000406336206952508
1,"caronavirusoutbreak",0.000205351895424775
2,"caronavirusoutbreak",0.000125398344993478
3,"caronavirusoutbreak",7.34658269100528e-05
4,"caronavirusoutbreak",0.000206237995677819
1,"carri",0.000257943307897251
2,"carri",0.000282328154422835
3,"carri",0.00114151094469396
4,"carri",4.02277816957528e-05
1,"carrier",0.00030492713467534
2,"carrier",0.000263924760062342
3,"carrier",2.43856642354443e-05
4,"carrier",8.2206120638654e-05
1,"case",0.000171874570879689
2,"case",0.000195519183149931
3,"case",0.000100081545382197
4,"case",0.000172583999473907
1,"casualti",7.11262565523536e-05
2,"casualti",6.85378559657502e-05
3,"casualti",0.000205233292462211
4,"casualti",0.000231087606598966
1,"catch",0.000291019974283559
2,"catch",0.000466478276572924
3,"catch",0.000470387803755494
4,"catch",6.58518335499136e-05
1,"caught",0.000216342183433646
2,"caught",0.000146539784435837
3,"caught",1.62404952916894e-05
4,"caught",0.000245059671168085
1,"caus",6.14523297180291e-06
2,"caus",0.0003855247747895
3,"caus",0.000253771997227808
4,"caus",6.91933943774833e-05
1,"causeway",0.000485524541293925
2,"causeway",0.000129943984659283
3,"causeway",0.000455555230939544
4,"causeway",7.18011735032053e-05
1,"cbc",3.39330430590066e-05
2,"cbc",0.000296943301685869
3,"cbc",7.27803546716112e-05
4,"cbc",0.000284882439209101
1,"cbp",7.98259927149995e-06
2,"cbp",0.00031568802418288
3,"cbp",0.000128486589633634
4,"cbp",0.000240729490310136
1,"ccp",2.05979004901991e-06
2,"ccp",0.000273940275899531
3,"ccp",0.000184394565875793
4,"ccp",0.000209604929850072
1,"cdc",0.00373592456501136
2,"cdc",0.00339368551986948
3,"cdc",0.000495933589547747
4,"cdc",3.74388495168412e-06
1,"cdcgov",0.000115988383162299
2,"cdcgov",0.000562461193618295
3,"cdcgov",0.000635956156402116
4,"cdcgov",0.000572425767722683
1,"cecilia",5.49793688581882e-05
2,"cecilia",6.9783485232078e-05
3,"cecilia",0.000178729366719067
